TRAVEL_ID,recommend_result_place
b_b002541,"['장생포고래박물관', '태화강국가정원', '태화강국가정원 십리대숲', '울산시립미술관']"
b_b011861,"['남이섬', '춘천삼악산호수케이블카', '이마트 춘천점', '청평사', '김유정문학촌', '레고랜드코리아리조트', '소양강스카이워크']"
b_b006420,"['영일대해수욕장', '환호공원 스페이스워크', '호미곶', '죽도시장', '구룡포일본인가옥거리']"
b_b011045,"['남이섬', '이마트 춘천점', '청평사', '김유정문학촌', '춘천삼악산호수케이블카', '레고랜드코리아리조트', '소양강스카이워크']"
b_b010926,"['경상남도수목원', '진주성', '진주남강유등축제']"
b_b005055,"['송정해수욕장', '청사포다릿돌전망대', '신세계백화점 센텀시티점', '센텀시티 스파랜드', '해운대블루라인파크 청사포정거장', '해운대해수욕장', '해운대블루라인파크 미포정거장', '동백섬', '해운대블루라인파크 송정정거장', '벡스코']"
b_b000960,"['송정해수욕장', '해운대해수욕장', '광안리해수욕장', '청사포다릿돌전망대', '해동용궁사', '센텀시티 스파랜드', '이케아 동부산점', '신세계백화점 센텀시티점', '동백섬', '벡스코']"
b_b004393,"['주문진해변', '정동진해변', '정동심곡 바다부채길', '경포호', '하슬라아트월드', '경포해수욕장', '경포대', '허균허난설헌기념공원', '홈플러스 강릉점', '아르떼뮤지엄 강릉']"
b_b009545,['롯데백화점 대구점']
b_b000596,"['해운대해수욕장', '광안리해수욕장', '청사포다릿돌전망대', '송정해수욕장', '동백섬', '센텀시티 스파랜드', '해운대블루라인파크 청사포정거장', '신세계백화점 센텀시티점', '해운대블루라인파크 미포정거장', '해운대블루라인파크 송정정거장']"
b_b009861,"['경포대', '주문진해변', '정동심곡 바다부채길', '정동진해변', '하슬라아트월드', '경포호', '홈플러스 강릉점', '아르떼뮤지엄 강릉', '사근진해변', '허균허난설헌기념관']"
b_b003370,"['경주월드', '보문호', '경주역사유적지구', '국립경주박물관', '경주보문관광단지', '석굴암', '월정교', '교촌마을', '경주핑크뮬리군락지', '캘리포니아비치']"
b_b011242,"['송정해수욕장', '해운대해수욕장', '신세계백화점 센텀시티점', '센텀시티 스파랜드', '청사포다릿돌전망대', '벡스코', '해운대블루라인파크 청사포정거장', '동백섬', '해운대블루라인파크 미포정거장', '해운대블루라인파크 송정정거장']"
b_b001299,"['주문진해변', '하슬라아트월드', '정동심곡 바다부채길', '정동진해변', '아르떼뮤지엄 강릉', '설악산', '허균허난설헌기념공원', '사근진해변', '홈플러스 강릉점', '정암해변']"
b_b003859,"['인구해변', '낙산해변', '낙산사', '정암해변', '휴휴암', '설악산', '서피비치', '양양전통시장']"
b_b005652,"['경주월드', '국립경주박물관', '캘리포니아비치', '경주역사유적지구', '교촌마을', '경주핑크뮬리군락지', '월정교', '보문호', '금관총', '경주엑스포대공원']"
b_b006236,"['경주월드', '경주역사유적지구', '이케아 동부산점', '월정교', '국립경주박물관', '캘리포니아비치', '보문호', '경주엑스포대공원', '경주핑크뮬리군락지', '해동용궁사']"
b_b018627,"['경주역사유적지구', '금관총', '국립경주박물관', '보문호', '석굴암', '동궁과월지', '첨성대', '황리단길', '월정교', '대릉원']"
b_b004778,"['주문진해변', '경포대', '정동심곡 바다부채길', '홈플러스 강릉점', '사근진해변', '정동진해변', '아르떼뮤지엄 강릉', '허균허난설헌기념관', '하슬라아트월드', '경포호']"
b_b007937,"['청라언덕', '서문시장', '김광석다시그리기길', '동성로로데오거리', '수성못', '스파크랜드', '현대백화점 대구점', '주교좌계산대성당', '대구근대역사관']"
b_b011118,"['해동용궁사', '이케아 동부산점', '롯데월드 어드벤처 부산', '롯데프리미엄아울렛 동부산점']"
b_b005273,"['경주월드', '캘리포니아비치', '국립경주박물관', '경주역사유적지구', '보문호', '금관총', '월정교', '불국사', '첨성대', '경주엑스포대공원']"
b_b006321,"['센텀시티 스파랜드', '송정해수욕장', '해운대해수욕장', '해운대블루라인파크 청사포정거장', '신세계백화점 센텀시티점', '광안리해수욕장', '청사포다릿돌전망대', '동백섬', '해운대블루라인파크 송정정거장', '벡스코']"
b_b001651,"['호미곶', '영일대해수욕장', '환호공원 스페이스워크', '구룡포일본인가옥거리', '죽도시장']"
b_b010300,"['이케아 동부산점', '해동용궁사', '롯데월드 어드벤처 부산', '롯데프리미엄아울렛 동부산점']"
b_b006646,"['주문진해변', '하슬라아트월드', '정동심곡 바다부채길', '아르떼뮤지엄 강릉', '사근진해변', '허균허난설헌기념관', '정동진해변', '경포대', '경포아쿠아리움', '허균허난설헌기념공원']"
b_b015565,"['보문호', '경주월드', '국립경주박물관', '캘리포니아비치', '석굴암', '경주역사유적지구', '경주보문관광단지', '홈플러스 경주점', '경주엑스포대공원', '월정교']"
b_b002136,"['소금산출렁다리', '뮤지엄산', '인구해변', '설악산소공원', '갯배st 속초청년몰', '서피비치', '영랑호', '정암해변', '외옹치해변', '속초관광수산시장']"
